EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,StockOptions,StillEmployed,YearsAtCompany_Calculated,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
0240-4D29,Kaylil,Blenkiron,Non-Binary,35,Some Travel,Technology,California,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,77269,No,8,8,8,6,No,Yes,10.6,PR3443,11/2/2019,Satisfied,Very Satisfied,Very Satisfied,3,1,Neutral,Good,Good
0240-4D29,Kaylil,Blenkiron,Non-Binary,35,Some Travel,Technology,California,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,77269,No,8,8,8,6,No,Yes,10.6,PR4387,11/1/2020,Neutral,Very Satisfied,Very Satisfied,2,1,Slightly Balanced,Excellent,Very Good
0240-4D29,Kaylil,Blenkiron,Non-Binary,35,Some Travel,Technology,California,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,77269,No,8,8,8,6,No,Yes,10.6,PR5424,11/1/2021,Satisfied,Satisfied,Satisfied,2,0,Slightly Balanced,Very Good,Very Good
0240-4D29,Kaylil,Blenkiron,Non-Binary,35,Some Travel,Technology,California,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,77269,No,8,8,8,6,No,Yes,10.6,PR6539,11/1/2022,Satisfied,Satisfied,Slightly Satisfied,3,1,Neutral,Excellent,Very Good
15D4-53C2,Bella,Stearn,Prefer Not To Say,33,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Economics,Sales Executive,Married,90726,No,8,0,5,1,No,Yes,10.6,PR1887,10/15/2017,Neutral,Very Satisfied,Very Satisfied,2,1,Slightly Balanced,Excellent,Very Good
15D4-53C2,Bella,Stearn,Prefer Not To Say,33,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Economics,Sales Executive,Married,90726,No,8,0,5,1,No,Yes,10.6,PR2590,10/15/2018,Satisfied,Very Satisfied,Neutral,2,3,Slightly Balanced,Very Good,Very Good
15D4-53C2,Bella,Stearn,Prefer Not To Say,33,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Economics,Sales Executive,Married,90726,No,8,0,5,1,No,Yes,10.6,PR3401,10/15/2019,Neutral,Slightly Satisfied,Very Satisfied,1,3,Slightly Unbalanced,Very Good,Very Good
15D4-53C2,Bella,Stearn,Prefer Not To Say,33,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Economics,Sales Executive,Married,90726,No,8,0,5,1,No,Yes,10.6,PR4336,10/14/2020,Neutral,Satisfied,Very Satisfied,3,0,Slightly Unbalanced,Good,Fair
15D4-53C2,Bella,Stearn,Prefer Not To Say,33,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Economics,Sales Executive,Married,90726,No,8,0,5,1,No,Yes,10.6,PR5373,10/14/2021,Neutral,Satisfied,Satisfied,2,1,Very Balanced,Good,Good
15D4-53C2,Bella,Stearn,Prefer Not To Say,33,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Economics,Sales Executive,Married,90726,No,8,0,5,1,No,Yes,10.6,PR6487,10/14/2022,Neutral,Dissatisfied,Slightly Satisfied,1,2,Slightly Balanced,Good,Fair
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,California,White,Less than High School,Computer Science,Analytics Manager,Divorced,547204,Yes,8,7,8,5,Yes,Yes,10.6,PR1834,8/24/2017,Satisfied,Very Satisfied,Slightly Satisfied,3,3,Neutral,Very Good,Very Good
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,California,White,Less than High School,Computer Science,Analytics Manager,Divorced,547204,Yes,8,7,8,5,Yes,Yes,10.6,PR2521,8/24/2018,Satisfied,Neutral,Neutral,2,2,Slightly Unbalanced,Excellent,Excellent
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,California,White,Less than High School,Computer Science,Analytics Manager,Divorced,547204,Yes,8,7,8,5,Yes,Yes,10.6,PR3321,8/24/2019,Very Satisfied,Very Satisfied,Slightly Satisfied,3,1,Slightly Balanced,Very Good,Very Good
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,California,White,Less than High School,Computer Science,Analytics Manager,Divorced,547204,Yes,8,7,8,5,Yes,Yes,10.6,PR4241,8/23/2020,Satisfied,Satisfied,Neutral,1,2,Very Balanced,Excellent,Excellent
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,California,White,Less than High School,Computer Science,Analytics Manager,Divorced,547204,Yes,8,7,8,5,Yes,Yes,10.6,PR5263,8/23/2021,Satisfied,Very Satisfied,Very Satisfied,1,0,Slightly Unbalanced,Good,Fair
17AE-E715,Norbie,Mosdill,Male,31,Frequent Traveller,Technology,California,White,Less than High School,Computer Science,Analytics Manager,Divorced,547204,Yes,8,7,8,5,Yes,Yes,10.6,PR6368,8/23/2022,Very Satisfied,Very Satisfied,Slightly Satisfied,2,1,Slightly Balanced,Very Good,Very Good
3B90-B998,Giffy,Rofe,Male,33,No Travel ,Technology,California,White,Bachelor's Degree,Computer Science,Data Scientist,Divorced,43998,No,8,6,7,2,Yes,Yes,10.6,PR1686,5/23/2017,Satisfied,Neutral,Neutral,3,2,Neutral,Good,Fair
3B90-B998,Giffy,Rofe,Male,33,No Travel ,Technology,California,White,Bachelor's Degree,Computer Science,Data Scientist,Divorced,43998,No,8,6,7,2,Yes,Yes,10.6,PR2347,5/23/2018,Very Satisfied,Slightly Satisfied,Slightly Satisfied,3,1,Neutral,Excellent,Very Good
3B90-B998,Giffy,Rofe,Male,33,No Travel ,Technology,California,White,Bachelor's Degree,Computer Science,Data Scientist,Divorced,43998,No,8,6,7,2,Yes,Yes,10.6,PR3107,5/23/2019,Satisfied,Satisfied,Satisfied,2,2,Slightly Balanced,Good,Good
3B90-B998,Giffy,Rofe,Male,33,No Travel ,Technology,California,White,Bachelor's Degree,Computer Science,Data Scientist,Divorced,43998,No,8,6,7,2,Yes,Yes,10.6,PR3997,5/22/2020,Neutral,Slightly Satisfied,Very Satisfied,3,1,Neutral,Good,Good
3B90-B998,Giffy,Rofe,Male,33,No Travel ,Technology,California,White,Bachelor's Degree,Computer Science,Data Scientist,Divorced,43998,No,8,6,7,2,Yes,Yes,10.6,PR4997,5/22/2021,Neutral,Very Satisfied,Satisfied,2,0,Slightly Unbalanced,Very Good,Very Good
3B90-B998,Giffy,Rofe,Male,33,No Travel ,Technology,California,White,Bachelor's Degree,Computer Science,Data Scientist,Divorced,43998,No,8,6,7,2,Yes,Yes,10.6,PR6081,5/22/2022,Satisfied,Satisfied,Neutral,1,0,Slightly Unbalanced,Good,Good
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing ,Sales Representative,Single,38382,Yes,8,7,8,0,No,Yes,10.6,PR1770,7/12/2017,Very Satisfied,Very Satisfied,Satisfied,1,2,Very Balanced,Very Good,Very Good
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing ,Sales Representative,Single,38382,Yes,8,7,8,0,No,Yes,10.6,PR2441,7/12/2018,Neutral,Slightly Satisfied,Neutral,1,1,Very Balanced,Good,Good
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing ,Sales Representative,Single,38382,Yes,8,7,8,0,No,Yes,10.6,PR3224,7/12/2019,Satisfied,Satisfied,Neutral,3,3,Slightly Unbalanced,Very Good,Good
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing ,Sales Representative,Single,38382,Yes,8,7,8,0,No,Yes,10.6,PR4130,7/11/2020,Neutral,Neutral,Satisfied,3,3,Slightly Balanced,Good,Good
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing ,Sales Representative,Single,38382,Yes,8,7,8,0,No,Yes,10.6,PR5141,7/11/2021,Satisfied,Neutral,Very Satisfied,3,0,Slightly Unbalanced,Very Good,Good
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing ,Sales Representative,Single,38382,Yes,8,7,8,0,No,Yes,10.6,PR6244,7/11/2022,Very Satisfied,Satisfied,Slightly Satisfied,3,1,Neutral,Very Good,Good
6661-FA04,Clive,Sherwen,Male,44,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Computer Science,Software Engineer,Married,49447,No,8,7,7,8,Yes,Yes,10.5,PR1609,4/17/2017,Very Satisfied,Satisfied,Very Satisfied,1,0,Slightly Balanced,Excellent,Very Good
6661-FA04,Clive,Sherwen,Male,44,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Computer Science,Software Engineer,Married,49447,No,8,7,7,8,Yes,Yes,10.5,PR2264,4/17/2018,Neutral,Very Satisfied,Slightly Satisfied,2,2,Slightly Balanced,Excellent,Very Good
6661-FA04,Clive,Sherwen,Male,44,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Computer Science,Software Engineer,Married,49447,No,8,7,7,8,Yes,Yes,10.5,PR3009,4/17/2019,Very Satisfied,Neutral,Very Satisfied,1,1,Slightly Unbalanced,Very Good,Very Good
6661-FA04,Clive,Sherwen,Male,44,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Computer Science,Software Engineer,Married,49447,No,8,7,7,8,Yes,Yes,10.5,PR3884,4/16/2020,Satisfied,Satisfied,Satisfied,3,1,Slightly Unbalanced,Very Good,Very Good
6661-FA04,Clive,Sherwen,Male,44,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Computer Science,Software Engineer,Married,49447,No,8,7,7,8,Yes,Yes,10.5,PR4875,4/16/2021,Satisfied,Neutral,Satisfied,1,0,Very Balanced,Good,Good
6661-FA04,Clive,Sherwen,Male,44,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Computer Science,Software Engineer,Married,49447,No,8,7,7,8,Yes,Yes,10.5,PR5953,4/16/2022,Neutral,Slightly Satisfied,Very Satisfied,2,1,Very Balanced,Good,Good
B975-943A,Winthrop,McCahill,Male,40,No Travel ,Technology,California,White,Bachelor's Degree,Information Systems,Software Engineer,Divorced,46285,No,8,8,8,3,Yes,Yes,10.5,PR1459,2/4/2017,Neutral,Satisfied,Very Satisfied,2,0,Neutral,Very Good,Good
B975-943A,Winthrop,McCahill,Male,40,No Travel ,Technology,California,White,Bachelor's Degree,Information Systems,Software Engineer,Divorced,46285,No,8,8,8,3,Yes,Yes,10.5,PR2091,2/4/2018,Very Satisfied,Satisfied,Slightly Satisfied,1,1,Slightly Unbalanced,Excellent,Very Good
B975-943A,Winthrop,McCahill,Male,40,No Travel ,Technology,California,White,Bachelor's Degree,Information Systems,Software Engineer,Divorced,46285,No,8,8,8,3,Yes,Yes,10.5,PR2820,2/4/2019,Very Satisfied,Satisfied,Satisfied,1,1,Very Balanced,Very Good,Good
B975-943A,Winthrop,McCahill,Male,40,No Travel ,Technology,California,White,Bachelor's Degree,Information Systems,Software Engineer,Divorced,46285,No,8,8,8,3,Yes,Yes,10.5,PR3670,2/4/2020,Very Satisfied,Satisfied,Satisfied,1,1,Neutral,Excellent,Very Good
B975-943A,Winthrop,McCahill,Male,40,No Travel ,Technology,California,White,Bachelor's Degree,Information Systems,Software Engineer,Divorced,46285,No,8,8,8,3,Yes,Yes,10.5,PR4642,2/3/2021,Neutral,Satisfied,Slightly Satisfied,2,2,Very Balanced,Good,Good
B975-943A,Winthrop,McCahill,Male,40,No Travel ,Technology,California,White,Bachelor's Degree,Information Systems,Software Engineer,Divorced,46285,No,8,8,8,3,Yes,Yes,10.5,PR5704,2/3/2022,Neutral,Slightly Satisfied,Satisfied,2,2,Slightly Balanced,Very Good,Very Good
C95C-CE06,Stillman,Castiello,Male,44,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Representative,Married,75667,No,8,6,6,3,Yes,Yes,10.5,PR1581,4/5/2017,Neutral,Satisfied,Slightly Satisfied,2,1,Very Balanced,Good,Good
C95C-CE06,Stillman,Castiello,Male,44,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Representative,Married,75667,No,8,6,6,3,Yes,Yes,10.5,PR2233,4/5/2018,Satisfied,Slightly Satisfied,Satisfied,1,0,Slightly Unbalanced,Excellent,Very Good
C95C-CE06,Stillman,Castiello,Male,44,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Representative,Married,75667,No,8,6,6,3,Yes,Yes,10.5,PR2979,4/5/2019,Neutral,Very Satisfied,Slightly Satisfied,3,1,Slightly Unbalanced,Very Good,Very Good
C95C-CE06,Stillman,Castiello,Male,44,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Representative,Married,75667,No,8,6,6,3,Yes,Yes,10.5,PR3848,4/4/2020,Neutral,Slightly Satisfied,Satisfied,2,2,Neutral,Very Good,Good
C95C-CE06,Stillman,Castiello,Male,44,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Representative,Married,75667,No,8,6,6,3,Yes,Yes,10.5,PR4837,4/4/2021,Satisfied,Very Satisfied,Satisfied,1,0,Slightly Unbalanced,Good,Good
C95C-CE06,Stillman,Castiello,Male,44,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Representative,Married,75667,No,8,6,6,3,Yes,Yes,10.5,PR5914,4/4/2022,Neutral,Dissatisfied,Satisfied,2,0,Slightly Balanced,Excellent,Excellent
7589-66E3,Rickey,Colafate,Male,47,Frequent Traveller,Sales,Newyork City,White,Bachelor's Degree,Marketing,Sales Executive,Married,232155,No,8,7,7,3,No,Yes,10.5,PR1884,10/10/2017,Very Satisfied,Very Satisfied,Neutral,3,2,Very Balanced,Good,Good
7589-66E3,Rickey,Colafate,Male,47,Frequent Traveller,Sales,Newyork City,White,Bachelor's Degree,Marketing,Sales Executive,Married,232155,No,8,7,7,3,No,Yes,10.5,PR2586,10/10/2018,Very Satisfied,Neutral,Neutral,2,2,Neutral,Very Good,Good
7589-66E3,Rickey,Colafate,Male,47,Frequent Traveller,Sales,Newyork City,White,Bachelor's Degree,Marketing,Sales Executive,Married,232155,No,8,7,7,3,No,Yes,10.5,PR3397,10/10/2019,Neutral,Neutral,Slightly Satisfied,3,2,Very Balanced,Good,Good
7589-66E3,Rickey,Colafate,Male,47,Frequent Traveller,Sales,Newyork City,White,Bachelor's Degree,Marketing,Sales Executive,Married,232155,No,8,7,7,3,No,Yes,10.5,PR4333,10/9/2020,Very Satisfied,Satisfied,Satisfied,1,2,Very Balanced,Very Good,Very Good
7589-66E3,Rickey,Colafate,Male,47,Frequent Traveller,Sales,Newyork City,White,Bachelor's Degree,Marketing,Sales Executive,Married,232155,No,8,7,7,3,No,Yes,10.5,PR5367,10/9/2021,Satisfied,Very Satisfied,Slightly Satisfied,1,0,Very Balanced,Good,Fair
7589-66E3,Rickey,Colafate,Male,47,Frequent Traveller,Sales,Newyork City,White,Bachelor's Degree,Marketing,Sales Executive,Married,232155,No,8,7,7,3,No,Yes,10.5,PR6479,10/9/2022,Very Satisfied,Very Satisfied,Satisfied,1,0,Neutral,Very Good,Very Good
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Senior Software Engineer,Single,102708,Yes,8,3,4,7,No,Yes,10.5,PR1844,9/3/2017,Neutral,Slightly Satisfied,Satisfied,2,0,Slightly Unbalanced,Excellent,Excellent
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Senior Software Engineer,Single,102708,Yes,8,3,4,7,No,Yes,10.5,PR2534,9/3/2018,Very Satisfied,Very Satisfied,Neutral,1,1,Very Balanced,Very Good,Good
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Senior Software Engineer,Single,102708,Yes,8,3,4,7,No,Yes,10.5,PR3335,9/3/2019,Very Satisfied,Very Satisfied,Neutral,3,1,Slightly Unbalanced,Very Good,Very Good
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Senior Software Engineer,Single,102708,Yes,8,3,4,7,No,Yes,10.5,PR4259,9/2/2020,Neutral,Neutral,Slightly Satisfied,1,0,Very Balanced,Excellent,Very Good
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Senior Software Engineer,Single,102708,Yes,8,3,4,7,No,Yes,10.5,PR5284,9/2/2021,Satisfied,Very Satisfied,Slightly Satisfied,1,0,Slightly Balanced,Very Good,Good
2ED2-2CEC,Kendricks,Durtnell,Male,44,Frequent Traveller,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Senior Software Engineer,Single,102708,Yes,8,3,4,7,No,Yes,10.5,PR6389,9/2/2022,Neutral,Satisfied,Very Satisfied,3,2,Slightly Unbalanced,Good,Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR02,1/3/2013,Very Satisfied,Satisfied,Satisfied,1,3,Slightly Balanced,Very Good,Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR1378,1/2/2017,Dissatisfied,Dissatisfied,Satisfied,1,2,Slightly Balanced,Excellent,Very Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR154,1/3/2014,Satisfied,Satisfied,Satisfied,3,2,Slightly Balanced,Excellent,Very Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR2009,1/2/2018,Satisfied,Satisfied,Slightly Satisfied,2,1,Slightly Balanced,Very Good,Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR2732,1/2/2019,Satisfied,Satisfied,Satisfied,3,0,Neutral,Good,Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR3569,1/2/2020,Satisfied,Slightly Satisfied,Very Satisfied,2,0,Very Balanced,Very Good,Very Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR440,1/3/2015,Very Satisfied,Neutral,Neutral,3,0,Slightly Balanced,Excellent,Very Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR4530,1/1/2021,Very Satisfied,Very Satisfied,Satisfied,2,3,Very Balanced,Very Good,Very Good
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR5585,1/1/2022,Neutral,Satisfied,Satisfied,1,1,Very Balanced,Excellent,Excellent
B61E-0F26,Care,Heintze,Male,28,Frequent Traveller,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Married,58993,Yes,7,2,7,1,Yes,No,10.5,PR851,1/3/2016,Very Satisfied,Neutral,Satisfied,2,1,Very Balanced,Good,Fair
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,Newyork City,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,155259,No,8,3,5,6,No,Yes,10.4,PR1793,7/24/2017,Neutral,Satisfied,Satisfied,2,2,Slightly Unbalanced,Excellent,Excellent
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,Newyork City,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,155259,No,8,3,5,6,No,Yes,10.4,PR2466,7/24/2018,Slightly Satisfied,Slightly Satisfied,Slightly Satisfied,1,2,Slightly Unbalanced,Very Good,Very Good
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,Newyork City,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,155259,No,8,3,5,6,No,Yes,10.4,PR3254,7/24/2019,Satisfied,Slightly Satisfied,Slightly Satisfied,2,1,Slightly Unbalanced,Excellent,Very Good
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,Newyork City,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,155259,No,8,3,5,6,No,Yes,10.4,PR4162,7/23/2020,Neutral,Slightly Satisfied,Very Satisfied,3,3,Neutral,Good,Fair
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,Newyork City,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,155259,No,8,3,5,6,No,Yes,10.4,PR5178,7/23/2021,Neutral,Neutral,Slightly Satisfied,2,0,Slightly Unbalanced,Good,Good
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,Newyork City,Asian or Asian American,Master's Degree,Computer Science,Software Engineer,Single,155259,No,8,3,5,6,No,Yes,10.4,PR6281,7/23/2022,Very Satisfied,Neutral,Neutral,1,0,Very Balanced,Good,Good
B312-7192,Carolynn,Gilby,Female,39,No Travel ,Sales,Newyork City,White,High School,Marketing ,Sales Executive,Single,89351,No,8,2,2,0,No,Yes,10.4,PR1960,11/29/2017,Satisfied,Satisfied,Slightly Satisfied,1,0,Slightly Unbalanced,Good,Fair
B312-7192,Carolynn,Gilby,Female,39,No Travel ,Sales,Newyork City,White,High School,Marketing ,Sales Executive,Single,89351,No,8,2,2,0,No,Yes,10.4,PR2673,11/29/2018,Very Satisfied,Very Satisfied,Slightly Satisfied,1,1,Very Balanced,Excellent,Excellent
B312-7192,Carolynn,Gilby,Female,39,No Travel ,Sales,Newyork City,White,High School,Marketing ,Sales Executive,Single,89351,No,8,2,2,0,No,Yes,10.4,PR3501,11/29/2019,Satisfied,Very Satisfied,Very Satisfied,2,1,Slightly Unbalanced,Very Good,Good
B312-7192,Carolynn,Gilby,Female,39,No Travel ,Sales,Newyork City,White,High School,Marketing ,Sales Executive,Single,89351,No,8,2,2,0,No,Yes,10.4,PR4450,11/28/2020,Satisfied,Neutral,Dissatisfied,1,2,Slightly Balanced,Good,Fair
B312-7192,Carolynn,Gilby,Female,39,No Travel ,Sales,Newyork City,White,High School,Marketing ,Sales Executive,Single,89351,No,8,2,2,0,No,Yes,10.4,PR5497,11/28/2021,Very Satisfied,Slightly Satisfied,Very Satisfied,3,1,Very Balanced,Good,Good
B312-7192,Carolynn,Gilby,Female,39,No Travel ,Sales,Newyork City,White,High School,Marketing ,Sales Executive,Single,89351,No,8,2,2,0,No,Yes,10.4,PR6620,11/28/2022,Neutral,Neutral,Satisfied,2,1,Slightly Balanced,Excellent,Very Good
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Data Scientist,Married,53929,No,8,7,7,5,Yes,Yes,10.4,PR1889,10/15/2017,Very Satisfied,Neutral,Neutral,2,2,Neutral,Very Good,Very Good
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Data Scientist,Married,53929,No,8,7,7,5,Yes,Yes,10.4,PR2592,10/15/2018,Neutral,Satisfied,Slightly Satisfied,1,1,Neutral,Excellent,Excellent
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Data Scientist,Married,53929,No,8,7,7,5,Yes,Yes,10.4,PR3403,10/15/2019,Neutral,Very Satisfied,Slightly Satisfied,2,0,Slightly Balanced,Excellent,Very Good
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Data Scientist,Married,53929,No,8,7,7,5,Yes,Yes,10.4,PR4338,10/14/2020,Very Satisfied,Slightly Satisfied,Neutral,1,1,Slightly Unbalanced,Very Good,Very Good
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Data Scientist,Married,53929,No,8,7,7,5,Yes,Yes,10.4,PR5375,10/14/2021,Very Satisfied,Satisfied,Neutral,2,1,Very Balanced,Good,Fair
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Data Scientist,Married,53929,No,8,7,7,5,Yes,Yes,10.4,PR6489,10/14/2022,Satisfied,Neutral,Very Satisfied,3,1,Very Balanced,Excellent,Excellent
DF63-0D3C,Roda,Costin,Female,28,Frequent Traveller,Technology,California,White,High School,Information Systems,Analytics Manager,Married,546549,No,8,8,8,2,Yes,Yes,10.4,PR1465,2/8/2017,Very Satisfied,Neutral,Very Satisfied,1,0,Very Balanced,Very Good,Good
DF63-0D3C,Roda,Costin,Female,28,Frequent Traveller,Technology,California,White,High School,Information Systems,Analytics Manager,Married,546549,No,8,8,8,2,Yes,Yes,10.4,PR2099,2/8/2018,Very Satisfied,Neutral,Slightly Satisfied,3,1,Very Balanced,Good,Good
DF63-0D3C,Roda,Costin,Female,28,Frequent Traveller,Technology,California,White,High School,Information Systems,Analytics Manager,Married,546549,No,8,8,8,2,Yes,Yes,10.4,PR2830,2/8/2019,Satisfied,Slightly Satisfied,Very Satisfied,2,1,Slightly Balanced,Excellent,Excellent
DF63-0D3C,Roda,Costin,Female,28,Frequent Traveller,Technology,California,White,High School,Information Systems,Analytics Manager,Married,546549,No,8,8,8,2,Yes,Yes,10.4,PR3682,2/8/2020,Neutral,Very Satisfied,Very Satisfied,3,0,Slightly Unbalanced,Excellent,Very Good
DF63-0D3C,Roda,Costin,Female,28,Frequent Traveller,Technology,California,White,High School,Information Systems,Analytics Manager,Married,546549,No,8,8,8,2,Yes,Yes,10.4,PR4655,2/7/2021,Very Satisfied,Satisfied,Neutral,1,2,Slightly Unbalanced,Very Good,Very Good
DF63-0D3C,Roda,Costin,Female,28,Frequent Traveller,Technology,California,White,High School,Information Systems,Analytics Manager,Married,546549,No,8,8,8,2,Yes,Yes,10.4,PR5718,2/7/2022,Very Satisfied,Slightly Satisfied,Slightly Satisfied,2,3,Slightly Balanced,Very Good,Good
F9C6-39E2,Cassandra,Udden,Female,48,Some Travel,Sales,Newyork City,Black or African American,Bachelor's Degree,Marketing,Sales Representative,Single,55880,No,8,1,6,5,No,Yes,10.4,PR1616,4/21/2017,Satisfied,Very Satisfied,Slightly Satisfied,1,3,Very Balanced,Excellent,Excellent
